Rank,WinRate,Games,KDA,AVG_kills,AVG_deaths,AVG_assists,Creep_Score,Damage,Gold,Multi_Kill
Platinum 4,58,64,3.31,8.0,5.0,8.5,207.6,22349,13029,98
Unranked,58,374,3.68,8.2,4.0,6.7,186.6,24920,12295,440
Unranked,58,69,2.99,14.1,7.1,7.1,154.3,28626,13674,157
Platinum 4,52,81,2.58,7.3,4.8,5.0,194.3,17148,12514,110
Platinum 4,65,82,2.89,2.1,6.2,15.7,33.6,9532,7983,5
Platinum 4,56,54,1.75,4.5,9.3,11.7,54.4,23418,9917,21
Unranked,68,31,2.35,5.2,5.8,8.5,44.7,17416,8660,12
Unranked,49,97,2.4,6.5,5.4,6.5,206.9,16542,11798,77
Platinum 4,67,6,2.54,9.2,6.2,6.5,181.7,26431,12514,11
Platinum 4,53,647,2.15,7.2,5.3,4.2,241.7,19727,14076,514
Unranked,61,142,2.95,9.9,6.1,8.0,184.1,21397,13094,356
Unranked,56,18,2.31,7.4,5.4,5.2,175.7,17403,11457,13
Platinum 4,58,96,2.03,5.9,5.8,5.9,180.1,24235,11655,35
Unranked,39,28,2.32,7.9,5.8,5.5,192.1,22871,12434,29
Unranked,62,42,2.28,10.6,7.4,6.1,193.7,23598,13559,53
Platinum 4,53,380,2.01,6.4,5.8,5.2,177.8,20876,11571,233
Platinum 4,62,69,2.8,7.9,5.1,6.6,185.9,25321,11877,78
Unranked,56,32,2.62,7.2,5.6,7.6,139.0,16318,11035,28
Unranked,55,51,2.65,7.2,5.7,7.9,161.5,17868,11516,37
Platinum 4,55,92,2.92,9.1,4.9,5.3,239.0,29021,14023,143
Platinum 4,51,37,2.04,9.8,7.7,5.9,183.4,22147,13125,48
Platinum 4,58,48,1.63,8.6,8.4,5.0,205.0,22227,13089,75
Platinum 4,46,59,2.3,4.7,5.8,8.6,162.6,18204,10741,13
Unranked,50,16,1.79,4.4,6.3,6.8,165.7,20487,10226,5
Platinum 4,55,112,3.46,2.2,4.8,14.2,33.2,7946,7771,9
Platinum 4,58,19,2.48,5.3,4.5,5.8,218.8,14680,12087,7
Platinum 4,36,59,1.97,8.3,7.8,7.1,211.0,28297,13678,61
Platinum 4,67,48,2.44,7.8,5.9,6.5,217.9,27036,14693,43
Platinum 4,66,138,2.39,8.2,6.3,7.0,211.2,23619,13238,137
Unranked,70,109,2.93,10.8,5.6,5.6,170.0,20347,12944,265
Unranked,55,53,2.49,4.0,6.6,12.4,38.3,21128,9168,23
Unranked,59,29,3.45,8.8,4.5,6.7,201.3,18443,12832,54
Unranked,55,49,2.78,12.5,6.9,6.7,204.3,29832,15874,140
Unranked,83,23,3.59,7.4,3.6,5.6,199.0,17832,12565,24
Unranked,80,5,4.63,1.6,3.2,13.2,8.4,4836,6899,1
Platinum 4,54,67,1.76,5.7,6.4,5.6,203.1,17204,12267,37
Gold 1,60,55,2.37,7.9,5.8,5.8,217.3,21780,13362,66
Platinum 4,61,62,2.91,7.6,4.4,5.2,225.2,21508,13798,44
Platinum 4,63,30,4.71,2.1,4.1,17.1,9.0,9789,8219,5
Unranked,60,15,4.52,5.8,3.1,8.1,216.8,21863,11859,12
Unranked,46,121,1.64,7.2,9.0,7.6,140.8,15866,11024,84
Platinum 4,80,5,5.32,13.6,3.8,6.6,139.2,22421,12904,11
Unranked,60,25,2.56,1.7,5.6,12.5,25.8,9656,7985,1
Unranked,56,164,1.52,7.6,9.7,7.0,167.4,21175,11960,170
Unranked,43,30,2.14,3.1,7.3,12.6,40.2,12440,8481,0
Unranked,69,13,2.41,5.4,4.7,5.9,169.2,20301,11109,5
Unranked,61,66,2.17,7.6,5.9,5.2,187.2,19363,12418,64
Unranked,83,12,2.85,11.3,6.5,7.2,193.1,26534,13981,30
Unranked,74,19,3.81,10.3,4.9,8.4,197.2,27808,13142,35
Platinum 4,56,157,2.04,6.7,6.2,5.9,175.5,24390,11842,99
Unranked,62,21,3.49,1.9,4.9,15.2,38.7,6637,7915,0
Unranked,53,124,2.7,7.3,5.2,6.8,169.7,19260,11440,123
Platinum 4,59,156,4.08,2.2,3.9,13.7,12.9,9410,7739,22
Platinum 4,50,99,2.5,8.9,6.7,8.0,136.4,15354,11877,61
Unranked,56,144,3.0,8.0,6.0,10.1,123.9,17047,11138,107
Unranked,64,25,3.42,11.4,5.8,8.6,64.3,16868,13453,49
Platinum 4,46,54,2.93,6.0,4.4,7.0,187.6,22739,11989,27
Platinum 4,17,6,1.04,5.3,8.5,3.5,203.0,15140,11001,0
Unranked,63,8,3.71,2.3,4.8,15.4,19.8,8317,8325,1
Platinum 4,57,402,2.23,9.2,7.1,6.6,168.5,21724,12282,764
Platinum 4,54,158,3.31,2.1,5.4,15.9,37.9,7535,8217,8
Unranked,31,16,2.43,3.6,4.4,7.0,115.1,15761,9042,1
Platinum 4,55,95,2.18,7.6,6.5,6.6,162.8,21558,11980,72
Platinum 4,70,59,3.22,8.4,5.0,7.6,194.9,22724,12391,78
Unranked,36,28,1.86,5.3,4.9,3.7,204.5,17194,11975,14
Unranked,49,43,2.04,7.3,6.3,5.4,130.2,16456,10480,27
Platinum 4,61,70,3.42,6.9,3.8,6.2,196.9,20293,12495,74
Platinum 4,51,93,3.28,1.4,4.7,13.9,21.9,8734,7845,5
Unranked,62,93,2.94,8.9,5.1,5.9,191.4,23975,12646,105
Platinum 4,59,39,3.46,7.0,3.9,6.5,174.7,19957,11315,11
Unranked,53,70,2.38,5.2,3.9,4.1,190.1,15265,11372,24
Platinum 4,54,556,2.58,10.6,6.7,6.8,170.4,21906,13467,535
Unranked,88,8,5.16,3.1,3.9,16.9,29.4,14744,8901,2
Platinum 4,61,18,2.92,12.1,6.8,7.7,146.1,30231,13191,33
Unranked,61,113,2.5,8.6,5.8,6.0,167.5,18134,12092,163
Platinum 4,50,181,1.62,4.2,5.3,4.3,147.3,8046,9670,66
Platinum 4,52,79,2.13,8.7,6.9,5.9,195.9,21125,13567,116
Unranked,68,28,2.31,3.8,3.9,5.3,150.7,9423,9143,17
Unranked,62,79,4.18,10.8,4.3,7.0,190.4,25699,13744,140
Unranked,52,73,3.29,10.0,4.8,5.8,194.7,23386,12725,131
Gold 1,69,13,3.51,11.2,5.0,6.3,234.8,26174,15140,22
Unranked,57,30,2.87,8.6,5.4,6.9,150.9,19476,11369,27
Gold 1,68,50,3.14,6.0,5.9,12.5,82.2,19793,10898,34
Platinum 4,58,79,2.62,6.7,5.4,7.3,169.0,19222,11090,46
Platinum 4,45,78,2.35,4.5,6.0,9.6,143.4,16531,10059,29
Gold 1,61,23,2.38,8.3,6.0,5.9,169.8,22345,11698,16
Platinum 4,50,16,2.23,9.2,7.1,6.6,176.3,18011,12178,34
Unranked,50,331,1.97,5.4,5.6,5.7,189.2,18567,11531,155
Unranked,55,140,3.48,6.8,5.2,11.3,90.6,26933,11308,62
Unranked,80,46,4.63,11.0,3.5,5.4,176.8,25420,13202,58
Unranked,57,148,2.57,7.1,6.2,8.7,175.8,18363,11897,125
Unranked,52,143,2.07,6.2,6.0,6.3,176.9,19577,11735,122
Platinum 4,61,93,3.37,6.8,5.9,12.9,143.1,18404,11376,57
Gold 1,63,59,3.36,6.7,4.9,9.8,165.5,17798,11455,38
Platinum 4,62,171,2.21,9.7,6.2,4.0,188.9,25558,13537,231
Gold 1,56,90,3.07,10.3,6.1,8.5,179.7,23611,13193,157
Platinum 4,62,21,1.95,9.1,7.2,5.0,163.6,20652,11506,26
Unranked,58,33,3.13,10.7,6.3,9.0,186.9,22755,14147,42
Platinum 4,50,118,2.2,5.2,4.6,4.9,182.8,18127,11670,70
Unranked,50,252,3.23,7.5,4.2,6.1,185.3,19436,12191,190
Unranked,46,13,3.47,9.2,4.2,5.5,197.8,19262,12499,20
Unranked,57,30,3.1,7.7,5.2,8.4,186.1,20170,12282,30
Unranked,51,69,2.56,8.2,6.0,7.2,181.0,24102,12947,62
Gold 1,63,59,2.38,8.9,6.3,6.2,200.3,20511,12951,75
Platinum 4,72,18,2.15,12.8,8.3,4.9,181.4,28316,13639,43
Unranked,53,297,1.41,5.7,8.3,6.0,177.8,23109,11585,97
Unranked,36,11,1.93,6.0,6.1,5.7,161.9,16350,10729,10
Platinum 4,55,65,2.72,7.6,5.6,7.8,215.4,20706,13132,58
Unranked,54,227,3.01,7.3,4.8,7.2,159.8,17390,11485,185
Platinum 4,77,22,3.04,7.5,4.9,7.4,225.5,19596,13267,19
Unranked,45,29,1.61,2.8,7.9,9.8,38.8,13692,8340,4
Platinum 4,58,173,2.45,8.1,5.8,6.0,204.8,19341,12682,289
Platinum 4,50,32,3.97,10.6,4.5,7.4,196.5,22501,13678,58
Platinum 4,53,53,2.73,2.4,5.6,13.0,25.8,11292,8055,7
Unranked,50,36,2.55,5.4,5.5,8.5,44.6,8702,9732,11
Platinum 4,63,35,4.55,2.0,4.8,20.0,5.8,6702,8123,3
Platinum 4,55,110,3.89,1.9,4.6,16.1,25.0,8752,8192,9
Platinum 4,58,76,3.42,6.9,3.8,6.2,169.4,18254,11141,57
Platinum 4,56,34,3.1,2.0,5.7,15.8,15.2,9946,8381,1
