Rank,WinRate,Games,Kills,Deaths,Assists,CS,Damage,Gold,MultiKills
Diamond,44.0,18.0,2.0,5.0,15.3,27.6,6634.0,7694.0,2.0
Apex,53.0,167.0,2.0,6.6,14.1,31.1,9623.0,7568.0,10.0
Apex,57.0,134.0,1.5,5.5,14.2,36.0,6316.0,7546.0,3.0
Apex,66.0,90.0,2.4,6.0,15.9,22.4,11123.0,8347.0,15.0
Diamond,48.0,228.0,5.8,5.4,5.2,211.1,21239.0,12101.0,157.0
Diamond,57.0,426.0,2.8,4.3,15.6,31.7,12439.0,8743.0,49.0
Diamond,70.0,92.0,11.9,4.4,6.4,167.9,23225.0,12549.0,126.0
Diamond,57.0,324.0,5.4,5.3,4.6,199.8,23465.0,11834.0,221.0
Diamond,57.0,1046.0,7.1,4.2,9.3,139.0,19663.0,11148.0,638.0
Diamond,55.0,185.0,3.3,5.2,13.0,52.0,17233.0,8998.0,34.0
Diamond,57.0,82.0,7.4,5.8,7.5,224.0,24678.0,13448.0,79.0
Diamond,67.0,43.0,5.9,5.3,6.6,207.7,19676.0,11632.0,33.0
Diamond,57.0,359.0,8.3,4.9,6.0,171.2,18208.0,11822.0,404.0
Diamond,56.0,63.0,7.3,4.8,5.6,179.9,20737.0,11838.0,58.0
Diamond,55.0,317.0,1.8,3.6,17.4,7.3,8726.0,7958.0,19.0
Diamond,59.0,96.0,8.5,3.3,6.5,154.4,18658.0,11229.0,74.0
Diamond,59.0,69.0,6.0,4.6,3.3,178.7,13869.0,10904.0,62.0
Diamond,61.0,133.0,10.8,6.3,7.3,173.6,24148.0,12518.0,205.0
Diamond,59.0,171.0,7.2,5.7,7.8,195.6,25012.0,11889.0,186.0
Diamond,59.0,58.0,4.5,5.6,9.9,184.7,16380.0,11652.0,14.0
Diamond,61.0,71.0,4.8,6.6,8.4,204.7,22486.0,12026.0,23.0
Diamond,45.0,229.0,4.2,4.5,5.0,182.6,13280.0,10733.0,74.0
Diamond,59.0,70.0,10.7,6.8,9.3,161.4,26872.0,13434.0,94.0
Diamond,59.0,270.0,10.9,7.2,7.4,203.0,24923.0,13858.0,511.0
Diamond,56.0,90.0,5.7,4.6,3.2,221.0,18852.0,12417.0,47.0
Diamond,57.0,111.0,8.4,5.3,5.8,217.4,23414.0,13814.0,119.0
Diamond,56.0,133.0,7.2,4.2,8.8,188.3,17987.0,11976.0,113.0
Diamond,56.0,172.0,5.2,4.5,7.7,188.8,19923.0,11044.0,82.0
Diamond,54.0,206.0,6.6,4.8,5.3,185.2,20625.0,11990.0,111.0
Diamond,61.0,28.0,7.8,6.5,6.4,210.9,20357.0,13640.0,33.0
Diamond,50.0,88.0,6.8,4.1,7.4,184.3,16113.0,11420.0,91.0
Diamond,49.0,183.0,7.3,4.9,7.3,193.9,18312.0,12427.0,134.0
Diamond,52.0,245.0,6.6,5.0,8.2,223.3,24236.0,13647.0,201.0
Diamond,62.0,159.0,9.3,4.9,8.2,152.8,17866.0,12114.0,162.0
Diamond,71.0,49.0,6.9,4.8,7.5,175.6,22439.0,11316.0,36.0
Diamond,56.0,313.0,7.5,6.5,9.1,149.3,19186.0,11209.0,205.0
Diamond,54.0,479.0,6.0,4.8,7.3,158.4,13865.0,11229.0,306.0
Diamond,51.0,43.0,6.4,4.0,7.7,172.3,19687.0,11109.0,30.0
Diamond,63.0,241.0,2.0,4.3,15.5,12.3,8927.0,8056.0,22.0
Diamond,49.0,67.0,4.1,3.8,6.9,219.5,17586.0,11860.0,30.0
Diamond,51.0,185.0,8.1,5.3,6.1,161.5,17159.0,11512.0,163.0
Diamond,53.0,647.0,5.5,4.5,4.7,211.0,14778.0,12208.0,336.0
Silver,54.0,67.0,7.9,4.8,8.8,173.3,17756.0,12081.0,71.0
Diamond,52.0,98.0,5.8,3.9,8.2,175.8,14600.0,11464.0,52.0
Diamond,51.0,145.0,9.2,5.9,6.0,185.7,22417.0,12160.0,149.0
Diamond,50.0,94.0,4.5,6.0,9.7,60.1,19662.0,9324.0,19.0
Diamond,52.0,56.0,8.6,7.0,5.6,161.1,18679.0,11668.0,84.0
Diamond,55.0,327.0,9.7,4.7,6.6,153.2,23351.0,11760.0,283.0
Diamond,53.0,591.0,8.6,4.9,6.4,171.0,21640.0,12064.0,402.0
Diamond,54.0,310.0,10.7,6.8,6.0,171.8,19735.0,12757.0,928.0
Diamond,53.0,204.0,1.8,3.1,13.7,37.6,6238.0,7712.0,12.0
Diamond,67.0,30.0,5.9,4.8,10.4,162.5,19864.0,11259.0,13.0
Diamond,54.0,74.0,6.5,4.6,7.1,196.0,18399.0,11841.0,47.0
Diamond,54.0,35.0,8.0,5.5,8.5,201.8,19127.0,12722.0,55.0
Diamond,52.0,523.0,5.6,5.5,6.5,161.4,16858.0,11037.0,231.0
Diamond,58.0,437.0,7.5,6.0,5.9,192.9,21264.0,11867.0,428.0
Diamond,52.0,108.0,5.7,6.4,4.4,168.1,16040.0,11271.0,62.0
Diamond,61.0,18.0,6.8,3.8,5.4,167.8,16779.0,10596.0,21.0
Diamond,53.0,150.0,5.7,5.5,6.7,220.2,24221.0,11985.0,94.0
Diamond,65.0,103.0,9.0,6.2,5.7,208.8,23773.0,13798.0,84.0
Diamond,55.0,44.0,10.8,6.0,5.2,225.6,25983.0,14314.0,85.0
Diamond,59.0,34.0,5.7,5.9,5.6,215.5,20404.0,12153.0,26.0
Diamond,71.0,59.0,9.1,3.6,7.9,179.9,20370.0,12149.0,86.0
Diamond,59.0,304.0,7.2,6.6,8.5,51.9,11854.0,10741.0,355.0
Diamond,59.0,34.0,6.4,4.3,7.7,175.2,16493.0,11125.0,33.0
Diamond,62.0,127.0,8.7,7.4,5.4,191.6,23913.0,12121.0,171.0
Diamond,60.0,120.0,11.9,7.0,6.2,163.7,23528.0,12898.0,335.0
Apex,50.0,36.0,8.3,5.4,6.7,209.6,21642.0,12543.0,33.0
Diamond,71.0,63.0,9.6,5.1,5.5,187.5,23348.0,12583.0,77.0
Diamond,63.0,68.0,10.8,5.4,5.5,184.6,24848.0,12624.0,87.0
Diamond,38.0,8.0,6.4,7.4,10.0,38.5,10669.0,11036.0,4.0
Diamond,60.0,52.0,4.3,3.9,7.8,164.6,18799.0,10575.0,14.0
Diamond,69.0,106.0,9.0,4.9,8.5,188.7,23137.0,12342.0,130.0
Diamond,63.0,62.0,1.5,4.3,14.3,25.4,6416.0,7606.0,5.0
Diamond,44.0,68.0,7.4,6.3,9.9,153.9,16119.0,11628.0,53.0
Silver,50.0,74.0,2.1,6.1,14.1,17.5,7769.0,8292.0,5.0
Diamond,46.0,68.0,7.2,6.6,6.5,160.3,17260.0,11266.0,71.0
Silver,58.0,38.0,2.1,4.6,16.7,9.2,9277.0,8191.0,1.0
Silver,67.0,6.0,5.5,4.5,5.7,193.7,17311.0,11072.0,4.0
Silver,58.0,585.0,6.8,4.3,8.5,167.9,23221.0,11305.0,375.0
Silver,53.0,15.0,10.3,4.7,3.6,175.1,20837.0,11869.0,24.0
Silver,51.0,43.0,9.4,7.0,7.6,177.2,28082.0,12915.0,64.0
Silver,71.0,7.0,2.1,3.6,15.6,4.1,5372.0,7573.0,0.0
Silver,53.0,320.0,10.7,8.6,6.4,161.7,27182.0,12998.0,710.0
Diamond,53.0,38.0,1.6,6.1,16.1,32.5,8279.0,8053.0,2.0
Diamond,50.0,54.0,8.3,7.7,6.0,229.8,25768.0,14223.0,30.0
Diamond,68.0,25.0,9.1,4.2,6.4,241.0,24300.0,13621.0,45.0
Diamond,58.0,554.0,1.5,3.9,13.4,35.7,5564.0,7284.0,26.0
Diamond,56.0,128.0,6.7,6.2,6.6,214.9,19777.0,12438.0,82.0
Diamond,44.0,36.0,6.6,5.8,5.9,187.2,16332.0,11208.0,33.0
Diamond,58.0,400.0,8.8,6.2,5.6,233.9,20784.0,13914.0,633.0
Diamond,57.0,106.0,6.2,6.4,9.5,128.1,17853.0,10453.0,62.0
Diamond,60.0,98.0,8.9,3.4,4.7,184.0,19811.0,11500.0,141.0
Diamond,62.0,111.0,1.9,4.6,15.6,35.5,7941.0,8292.0,2.0
Apex,56.0,63.0,11.3,8.7,6.8,180.8,25645.0,13223.0,184.0
Diamond,55.0,569.0,8.3,6.3,8.5,145.3,17010.0,11379.0,366.0
Diamond,56.0,389.0,4.5,4.0,10.8,140.1,13557.0,9836.0,102.0
Diamond,61.0,86.0,6.8,4.6,7.1,140.6,17052.0,10530.0,68.0
Diamond,54.0,256.0,6.5,5.2,4.8,207.3,20755.0,12000.0,250.0
Diamond,60.0,35.0,10.0,5.8,5.2,213.7,22807.0,13736.0,73.0
Diamond,57.0,645.0,8.6,5.1,7.5,173.5,18690.0,11905.0,750.0
Apex,58.0,317.0,7.7,5.8,5.2,214.5,18554.0,12611.0,417.0
Diamond,55.0,139.0,6.8,3.5,8.2,184.7,17150.0,11595.0,132.0
Apex,59.0,237.0,8.6,6.1,6.5,202.2,19467.0,12610.0,364.0
Diamond,57.0,389.0,7.8,5.0,7.5,172.7,18695.0,11543.0,395.0
Diamond,55.0,470.0,6.3,5.4,5.0,186.8,19160.0,11766.0,277.0
Diamond,63.0,88.0,9.3,4.6,5.6,157.3,21804.0,11354.0,123.0
Diamond,55.0,108.0,6.0,6.4,5.1,195.8,21026.0,12480.0,71.0
Diamond,62.0,21.0,2.8,5.1,15.7,17.0,8971.0,8181.0,3.0
Diamond,56.0,154.0,8.6,5.2,6.2,169.7,17347.0,12177.0,241.0
Diamond,56.0,138.0,8.8,4.1,5.8,168.5,16325.0,12057.0,223.0
Diamond,60.0,164.0,10.9,5.8,6.7,187.9,25749.0,13123.0,341.0
Diamond,56.0,141.0,7.3,4.7,6.7,186.5,17262.0,12230.0,153.0
Diamond,60.0,263.0,9.4,7.8,5.6,169.4,24205.0,12041.0,345.0
Diamond,58.0,69.0,6.9,4.9,7.9,199.9,22035.0,12288.0,37.0
Diamond,58.0,573.0,6.6,4.3,5.8,183.9,19426.0,11822.0,373.0
Diamond,63.0,211.0,12.3,5.0,5.1,205.6,25756.0,13539.0,306.0
Diamond,71.0,80.0,9.7,5.1,5.0,242.2,21584.0,14297.0,114.0
Diamond,62.0,105.0,10.7,4.3,6.4,199.9,26585.0,13395.0,174.0
Diamond,63.0,141.0,2.7,6.2,13.9,59.0,10754.0,9065.0,14.0
Diamond,56.0,77.0,4.8,4.2,9.0,196.4,20082.0,11363.0,22.0
Diamond,67.0,91.0,3.6,4.0,12.8,153.7,11341.0,10389.0,16.0
Diamond,51.0,37.0,9.8,6.6,4.8,156.3,21210.0,11923.0,49.0
Diamond,60.0,570.0,7.1,5.4,10.0,175.5,21025.0,11861.0,300.0
Silver,44.0,16.0,6.6,5.3,4.3,260.5,22346.0,14280.0,16.0
Diamond,54.0,157.0,9.9,6.6,6.7,172.1,21738.0,12886.0,172.0
Diamond,44.0,132.0,4.7,5.9,5.9,208.7,19880.0,11389.0,64.0
Diamond,64.0,87.0,11.1,7.0,6.8,172.1,23207.0,13375.0,204.0
Silver,54.0,278.0,8.3,6.8,6.0,138.5,20519.0,11710.0,327.0
Diamond,52.0,653.0,6.4,4.6,4.9,220.5,18716.0,12497.0,423.0
Diamond,53.0,30.0,6.4,7.3,4.2,216.4,19849.0,12633.0,16.0
Diamond,52.0,155.0,6.8,6.2,4.2,212.1,16690.0,12245.0,149.0
Diamond,59.0,235.0,6.6,4.5,5.5,193.0,18269.0,11969.0,121.0
Diamond,53.0,386.0,7.7,4.9,6.8,226.0,23033.0,12930.0,286.0
Diamond,54.0,89.0,6.1,5.5,8.0,148.4,18372.0,10186.0,37.0
Diamond,68.0,75.0,8.0,5.3,7.7,161.9,17170.0,12066.0,86.0
Diamond,64.0,22.0,5.5,4.6,9.3,189.0,18953.0,11409.0,15.0
Diamond,53.0,169.0,10.0,8.4,6.9,177.9,26789.0,13254.0,218.0
Diamond,64.0,14.0,5.0,6.0,6.6,189.6,20596.0,11296.0,8.0
Diamond,57.0,14.0,8.2,5.8,6.7,194.1,22168.0,13120.0,15.0
Diamond,54.0,91.0,6.0,4.6,6.7,158.3,15744.0,10307.0,76.0
Diamond,62.0,169.0,2.3,2.7,15.1,37.6,8280.0,8554.0,13.0
Diamond,50.0,22.0,6.9,5.3,6.1,183.5,17143.0,11359.0,19.0
Diamond,66.0,59.0,11.7,6.2,7.9,212.6,36249.0,14697.0,106.0
Silver,56.0,16.0,7.0,6.3,4.3,182.5,17091.0,11723.0,13.0
Diamond,63.0,70.0,6.2,3.8,9.1,189.6,25104.0,11427.0,35.0
Diamond,68.0,28.0,8.8,5.3,6.8,146.4,17502.0,11312.0,33.0
Diamond,51.0,552.0,11.4,7.6,6.2,141.4,24215.0,12088.0,1516.0
Diamond,51.0,47.0,6.5,5.6,9.9,35.4,9750.0,10602.0,29.0
Silver,51.0,138.0,6.0,5.3,7.5,216.7,23117.0,12383.0,102.0
Silver,61.0,23.0,2.3,3.5,14.7,58.3,9292.0,8642.0,1.0
Silver,56.0,32.0,1.7,3.7,16.3,10.5,9384.0,8391.0,4.0
Silver,57.0,21.0,8.5,7.2,5.1,174.2,19730.0,11699.0,49.0
Silver,46.0,11.0,6.6,6.7,9.5,151.9,24282.0,11302.0,11.0
Silver,50.0,10.0,5.2,10.3,3.6,197.5,18262.0,12217.0,1.0
Silver,53.0,144.0,5.8,5.1,11.3,80.9,21587.0,10323.0,43.0
Silver,52.0,172.0,7.6,4.6,9.5,183.9,20503.0,12638.0,145.0
Silver,57.0,301.0,9.8,5.5,6.6,181.3,19105.0,12813.0,474.0
Silver,63.0,30.0,10.8,8.3,9.0,163.1,22695.0,13056.0,41.0
Silver,58.0,55.0,9.5,6.6,9.5,156.7,28046.0,13028.0,36.0
Silver,65.0,23.0,2.4,4.5,15.0,43.2,10719.0,8283.0,3.0
Silver,50.0,137.0,2.3,5.5,13.9,43.0,9176.0,8632.0,6.0
Bronze,49.0,174.0,4.8,4.3,6.2,132.1,13524.0,10025.0,47.0
Silver,50.0,12.0,7.3,7.2,6.1,185.1,20614.0,11852.0,8.0
Silver,50.0,18.0,4.9,3.3,5.6,206.6,15993.0,12262.0,4.0
Silver,44.0,9.0,9.3,4.8,8.9,208.1,34283.0,13775.0,12.0
Silver,57.0,14.0,2.8,5.3,10.9,31.1,7435.0,7169.0,1.0
Silver,56.0,32.0,6.8,5.7,10.3,48.2,25060.0,10126.0,18.0
Silver,71.0,7.0,10.1,3.6,7.9,188.1,24738.0,13146.0,12.0
Silver,62.0,68.0,7.5,5.4,7.3,135.2,15302.0,11096.0,37.0
Silver,55.0,11.0,5.3,3.3,7.2,168.7,18044.0,9919.0,5.0
Silver,63.0,16.0,11.0,6.4,6.2,146.9,26318.0,12157.0,26.0
Silver,70.0,20.0,11.7,4.1,7.7,133.5,23147.0,11521.0,35.0
Silver,55.0,47.0,7.6,5.3,6.3,157.0,16011.0,11224.0,42.0
Silver,55.0,20.0,2.9,7.1,14.5,40.2,9791.0,8798.0,6.0
Silver,59.0,34.0,1.9,5.9,14.2,10.5,8607.0,7549.0,2.0
Silver,54.0,139.0,3.5,7.7,10.9,53.3,19592.0,9683.0,24.0
Silver,42.0,24.0,2.7,4.0,9.5,41.8,12725.0,8144.0,1.0
Silver,54.0,28.0,6.1,4.4,5.3,187.8,17498.0,12046.0,19.0
Silver,43.0,7.0,4.7,3.9,4.7,165.4,16895.0,9662.0,4.0
Silver,60.0,40.0,8.9,6.7,6.9,200.9,27048.0,13287.0,40.0
Silver,58.0,12.0,6.3,6.7,7.8,99.0,19189.0,10576.0,11.0
Silver,71.0,17.0,4.9,5.6,17.4,36.2,18423.0,10314.0,5.0
Silver,48.0,31.0,8.0,4.3,7.5,176.6,21820.0,11772.0,30.0
Silver,48.0,27.0,8.7,6.4,6.2,161.8,18772.0,12030.0,33.0
Silver,50.0,4.0,12.8,4.5,8.3,206.0,29578.0,15437.0,3.0
Silver,46.0,13.0,1.5,3.8,10.2,31.3,3031.0,7079.0,1.0
Silver,64.0,14.0,7.9,6.1,4.4,179.7,24064.0,12709.0,8.0
Silver,73.0,11.0,2.5,3.8,14.1,28.6,6950.0,7362.0,2.0
Silver,63.0,16.0,11.1,5.1,4.4,156.3,20099.0,11873.0,28.0
Silver,33.0,15.0,1.3,5.3,9.9,47.3,5942.0,7472.0,0.0
Silver,50.0,8.0,5.8,6.3,7.8,185.5,14341.0,11516.0,9.0
Silver,71.0,17.0,12.2,5.5,8.2,184.1,26897.0,13340.0,26.0
Silver,60.0,10.0,7.3,5.2,2.6,208.7,15666.0,12030.0,14.0
Silver,57.0,14.0,10.1,7.1,4.5,168.3,25023.0,13023.0,23.0
Silver,69.0,26.0,9.8,4.3,6.6,193.0,22631.0,12785.0,50.0
Silver,58.0,24.0,6.5,3.9,6.9,146.8,14328.0,10290.0,14.0
Silver,67.0,9.0,7.7,5.7,9.1,186.1,20785.0,12038.0,11.0
Silver,56.0,9.0,8.0,5.2,6.0,174.7,14584.0,10764.0,13.0
Silver,46.0,11.0,5.3,4.8,7.3,183.5,11292.0,11417.0,2.0
Silver,66.0,29.0,8.7,4.4,6.4,178.7,22144.0,12123.0,23.0
Silver,46.0,11.0,8.0,8.9,4.3,209.9,21768.0,13145.0,19.0
Silver,65.0,20.0,8.6,4.1,9.2,198.1,18513.0,12640.0,29.0
Silver,71.0,7.0,1.7,6.3,11.1,36.4,7592.0,7350.0,1.0
Silver,56.0,120.0,1.5,3.8,16.2,5.6,8068.0,7468.0,4.0
Silver,53.0,19.0,8.4,5.7,9.4,195.6,25197.0,12268.0,19.0
Silver,57.0,14.0,6.9,8.9,10.4,41.2,18785.0,9887.0,9.0
Silver,38.0,16.0,4.8,4.9,8.1,220.7,18803.0,11924.0,11.0
Silver,50.0,95.0,1.0,3.8,14.4,4.2,5521.0,7122.0,0.0
Silver,60.0,15.0,5.4,3.9,3.5,189.1,15111.0,11095.0,11.0
Silver,52.0,494.0,8.9,5.0,5.3,149.6,21501.0,11799.0,583.0
Silver,56.0,9.0,8.0,5.7,3.7,206.3,22567.0,12284.0,11.0
Silver,50.0,20.0,7.8,5.2,6.7,201.2,25970.0,12827.0,25.0
Silver,61.0,62.0,9.6,5.9,10.8,172.1,33873.0,13093.0,52.0
Silver,41.0,27.0,4.1,5.4,9.3,141.3,15968.0,10206.0,8.0
Silver,50.0,163.0,7.0,5.5,9.0,76.1,22941.0,10740.0,108.0
Silver,71.0,7.0,4.1,8.1,9.0,178.3,20907.0,11272.0,5.0
Silver,60.0,100.0,7.8,8.3,4.1,190.9,30603.0,13042.0,78.0
Silver,61.0,57.0,7.2,5.5,9.0,181.2,18545.0,12166.0,49.0
Silver,70.0,20.0,6.8,4.9,5.4,186.5,23969.0,11355.0,12.0
Silver,59.0,22.0,6.9,4.0,11.3,149.5,21644.0,10821.0,21.0
Silver,61.0,125.0,9.3,6.5,8.2,140.3,24573.0,12089.0,112.0
Silver,43.0,14.0,5.5,7.3,9.0,145.7,21791.0,11137.0,4.0
Silver,59.0,17.0,1.5,4.7,14.0,35.9,6793.0,7932.0,0.0
Silver,57.0,145.0,9.5,7.2,7.4,176.7,21688.0,12758.0,169.0
Silver,61.0,74.0,9.6,7.1,5.3,163.7,17190.0,12483.0,182.0
Silver,50.0,28.0,8.5,5.9,7.5,142.5,20550.0,11157.0,24.0
Silver,58.0,143.0,11.0,6.0,5.8,162.8,25404.0,12845.0,159.0
Silver,33.0,3.0,3.3,5.7,6.0,205.7,18501.0,10614.0,1.0
Silver,53.0,19.0,11.0,7.8,6.9,156.3,27694.0,12470.0,40.0
Silver,43.0,54.0,7.5,7.3,7.2,144.5,18078.0,10916.0,55.0
Silver,65.0,40.0,9.8,5.7,8.0,172.1,20583.0,12553.0,107.0
Silver,67.0,67.0,12.2,6.2,4.8,181.4,23110.0,14331.0,187.0
Silver,43.0,14.0,4.1,5.6,5.8,165.6,12870.0,10545.0,5.0
Silver,43.0,35.0,2.7,5.5,13.4,49.4,10049.0,8273.0,2.0
Silver,51.0,124.0,6.0,5.5,7.2,238.8,21850.0,13197.0,80.0
Silver,50.0,52.0,9.3,10.3,8.5,157.3,26014.0,12662.0,67.0
Silver,56.0,9.0,5.4,4.7,6.1,173.9,14272.0,10388.0,5.0
Silver,50.0,48.0,8.1,5.7,4.5,176.8,22984.0,12057.0,47.0
Silver,63.0,19.0,6.5,3.3,5.0,187.8,17705.0,11263.0,21.0
Silver,50.0,12.0,12.4,4.3,4.0,131.4,25555.0,11288.0,33.0
Silver,50.0,8.0,4.4,6.0,14.6,75.9,17631.0,10127.0,0.0
Silver,52.0,135.0,2.0,4.8,13.0,29.1,9101.0,7656.0,4.0
Silver,48.0,31.0,4.6,8.6,10.7,71.0,20760.0,10122.0,5.0
Silver,50.0,20.0,6.0,5.0,9.8,131.0,20362.0,10665.0,11.0
Silver,54.0,39.0,6.8,5.2,6.5,201.7,20944.0,12584.0,33.0
Silver,63.0,19.0,7.2,5.3,5.2,164.4,13051.0,11041.0,22.0
Silver,56.0,88.0,6.5,6.1,6.9,188.9,23418.0,12137.0,51.0
Silver,56.0,179.0,4.5,7.0,14.0,55.3,18147.0,9811.0,91.0
Silver,54.0,211.0,9.8,6.7,8.1,147.9,21048.0,12479.0,233.0
Silver,52.0,21.0,3.7,5.0,6.2,138.9,9529.0,8791.0,8.0
Silver,61.0,23.0,1.7,6.6,16.5,33.1,7043.0,8074.0,1.0
Silver,62.0,74.0,9.0,6.5,10.1,119.9,23414.0,11700.0,57.0
Silver,71.0,35.0,10.1,7.5,7.6,194.1,23675.0,14089.0,51.0
Silver,57.0,62.0,8.9,5.0,7.9,185.6,19287.0,12740.0,75.0
Silver,43.0,7.0,10.0,3.3,9.3,205.4,26075.0,14536.0,10.0
Silver,66.0,32.0,4.5,5.3,12.8,123.7,11270.0,10088.0,6.0
Silver,63.0,32.0,10.0,6.6,6.4,188.3,24439.0,13936.0,42.0
Silver,57.0,88.0,7.0,4.4,6.4,193.1,16389.0,12214.0,94.0
Silver,48.0,46.0,2.8,7.9,14.2,39.7,10511.0,8319.0,6.0
Silver,54.0,76.0,9.4,9.2,6.9,179.1,24167.0,13088.0,104.0
Silver,60.0,10.0,6.2,4.6,9.0,143.1,18836.0,10451.0,7.0
Silver,33.0,9.0,7.1,5.8,8.6,204.8,18971.0,12439.0,8.0
Silver,47.0,17.0,8.5,6.1,4.8,195.2,19680.0,12411.0,32.0
Silver,40.0,25.0,6.3,5.1,5.0,192.2,14692.0,11455.0,23.0
Silver,63.0,8.0,8.6,5.1,5.5,189.4,20921.0,12100.0,15.0
Silver,59.0,22.0,6.2,4.4,7.0,188.2,16497.0,11487.0,20.0
Silver,57.0,123.0,5.3,5.5,7.2,220.1,21978.0,12597.0,60.0
Silver,58.0,66.0,5.3,3.9,7.6,214.5,21871.0,13408.0,28.0
Silver,67.0,9.0,9.3,8.7,4.0,198.3,25096.0,13132.0,21.0
Silver,63.0,56.0,8.8,8.4,6.1,195.8,31540.0,14051.0,45.0
Silver,63.0,56.0,6.8,5.6,10.2,143.0,22776.0,11682.0,22.0
Silver,52.0,46.0,6.0,4.8,6.4,147.5,16934.0,10199.0,23.0
Silver,45.0,67.0,8.5,5.7,5.7,189.1,21544.0,12788.0,60.0
Silver,61.0,18.0,6.2,4.9,6.2,169.9,17636.0,11018.0,12.0
Silver,63.0,19.0,6.7,4.1,11.0,160.7,25114.0,11493.0,10.0
Silver,46.0,28.0,5.9,6.1,7.6,214.5,18937.0,12528.0,17.0
Silver,50.0,30.0,2.0,6.0,15.1,30.7,6978.0,7724.0,2.0
Silver,50.0,48.0,10.3,7.0,5.7,150.2,21659.0,12530.0,110.0
Silver,67.0,3.0,9.7,3.3,5.0,182.7,15667.0,12294.0,6.0
Silver,44.0,32.0,6.8,6.9,5.0,185.0,18206.0,11725.0,28.0
Silver,43.0,7.0,10.1,5.7,4.9,209.9,26555.0,13564.0,11.0
Silver,51.0,78.0,2.1,4.9,15.9,30.2,8366.0,8074.0,3.0
Silver,69.0,16.0,13.9,7.6,6.1,191.8,35021.0,14172.0,49.0
Silver,46.0,13.0,1.2,8.1,16.3,40.9,8528.0,8291.0,0.0
Silver,51.0,558.0,7.6,5.0,8.8,182.3,18312.0,12283.0,475.0
Silver,60.0,96.0,7.3,5.0,6.5,203.5,19621.0,13056.0,96.0
Silver,57.0,135.0,9.2,4.9,9.3,146.5,25269.0,11852.0,137.0
Bronze,40.0,5.0,2.2,9.0,17.8,28.0,14547.0,9636.0,0.0
Bronze,43.0,14.0,4.9,7.2,4.9,197.5,16027.0,11435.0,6.0
Bronze,40.0,5.0,9.8,10.2,6.8,141.8,26876.0,12570.0,9.0
Bronze,55.0,11.0,2.9,5.5,14.8,59.5,12726.0,9092.0,2.0
Bronze,46.0,11.0,4.9,6.5,4.7,147.9,19994.0,10574.0,8.0
Bronze,65.0,26.0,2.3,5.6,17.3,14.4,6272.0,8445.0,1.0
Bronze,60.0,10.0,4.6,7.1,2.6,125.1,13850.0,8962.0,11.0
Bronze,50.0,12.0,5.6,6.0,5.6,166.8,24802.0,11324.0,10.0
Bronze,46.0,13.0,4.2,4.6,6.0,169.3,15938.0,11060.0,4.0
Bronze,54.0,69.0,7.0,6.4,8.4,161.7,18770.0,11689.0,47.0
Bronze,41.0,29.0,1.2,4.0,14.0,4.4,6795.0,6911.0,0.0
Bronze,52.0,27.0,10.9,8.2,7.3,128.7,27709.0,12209.0,33.0
Bronze,60.0,5.0,8.4,10.0,12.8,132.2,20320.0,12814.0,9.0
Bronze,71.0,31.0,4.7,4.3,5.8,158.1,20144.0,10634.0,7.0
Bronze,56.0,18.0,9.2,6.8,6.7,197.4,21950.0,13582.0,18.0
Bronze,51.0,309.0,3.0,5.0,14.2,32.1,8771.0,8602.0,30.0
Bronze,40.0,5.0,12.8,6.8,5.4,220.0,31660.0,16832.0,13.0
Bronze,49.0,49.0,4.9,8.0,10.9,53.2,24028.0,9739.0,7.0
Bronze,50.0,8.0,4.6,6.1,6.0,159.5,12878.0,9819.0,6.0
Bronze,56.0,39.0,6.9,6.5,5.6,157.5,18416.0,11257.0,28.0
Bronze,55.0,56.0,3.5,5.8,12.4,51.3,15653.0,9413.0,6.0
Bronze,35.0,29.0,6.4,4.3,4.1,123.8,13650.0,9514.0,27.0
Bronze,38.0,77.0,6.2,8.4,7.5,143.1,17070.0,10822.0,52.0
Bronze,43.0,14.0,6.7,5.5,5.6,147.8,26978.0,10635.0,13.0
Bronze,47.0,15.0,4.5,2.6,6.1,147.7,12230.0,9661.0,6.0
Bronze,52.0,21.0,7.8,7.7,5.9,141.6,28327.0,11376.0,27.0
Bronze,62.0,13.0,8.9,7.5,6.2,152.2,22325.0,11930.0,21.0
Bronze,48.0,50.0,8.1,6.3,4.6,92.6,18535.0,9415.0,45.0
Bronze,54.0,39.0,2.5,3.3,6.0,159.2,12643.0,9072.0,3.0
Bronze,71.0,7.0,3.9,5.4,11.4,54.0,18069.0,10175.0,2.0
Bronze,56.0,212.0,6.0,4.9,7.7,122.0,14492.0,10107.0,81.0
Bronze,33.0,3.0,2.7,6.3,3.7,52.7,4664.0,8301.0,0.0
Bronze,59.0,144.0,2.6,4.7,15.7,11.6,11706.0,8337.0,11.0
Bronze,54.0,107.0,10.0,8.2,7.7,158.2,21477.0,12700.0,143.0
Bronze,56.0,108.0,5.7,6.8,6.9,155.2,17027.0,10969.0,60.0
Bronze,62.0,37.0,3.8,6.9,13.6,44.5,18704.0,9650.0,5.0
Bronze,60.0,57.0,10.9,8.5,5.5,112.1,23402.0,11570.0,104.0
Bronze,57.0,88.0,4.5,5.8,11.3,127.3,13586.0,10520.0,30.0
Bronze,61.0,23.0,12.7,4.7,3.3,146.3,25865.0,12605.0,62.0
Bronze,60.0,144.0,4.8,5.5,8.2,136.9,13835.0,10111.0,53.0
